ensembl_gene_id	symbol	tx_biotype
ENSG00000003393	ALS2	protein_coding
ENSG00000196504	PRPF40A	protein_coding
ENSG00000125633	CCDC93	protein_coding
ENSG00000183513	COA5	protein_coding
ENSG00000164970	FAM219A	protein_coding
ENSG00000161243	FBXO27	protein_coding
ENSG00000081913	PHLPP1	protein_coding
ENSG00000115289	PCGF1	processed_transcript
ENSG00000119559	C19orf25	protein_coding
ENSG00000023228	NDUFS1	protein_coding
ENSG00000163026	WDCP	protein_coding
ENSG00000168916	ZNF608	processed_transcript
ENSG00000189410	SH2D5	protein_coding
ENSG00000184584	STING1	retained_intron
ENSG00000222004	LINC02860	protein_coding
ENSG00000161544	CYGB	protein_coding
ENSG00000158486	DNAH3	protein_coding
ENSG00000243244	STON1	retained_intron
ENSG00000153201	RANBP2	protein_coding
ENSG00000115840	SLC25A12	protein_coding
ENSG00000113328	CCNG1	protein_coding
ENSG00000135269	TES	protein_coding
ENSG00000119950	MXI1	protein_coding
ENSG00000204387	SNHG32	protein_coding
ENSG00000232472		processed_pseudogene
ENSG00000228544	CCDC183-AS1	antisense
ENSG00000004777	ARHGAP33	processed_transcript
ENSG00000115514	TXNDC9	protein_coding
ENSG00000173163	COMMD1	processed_transcript
ENSG00000177542	SLC25A22	protein_coding
ENSG00000092068	SLC7A8	nonsense_mediated_decay
ENSG00000114019	AMOTL2	protein_coding
ENSG00000130066	SAT1	protein_coding
ENSG00000115966	ATF2	protein_coding
ENSG00000255967		processed_pseudogene
ENSG00000124357	NAGK	processed_transcript
ENSG00000138650	PCDH10	protein_coding
ENSG00000163083	INHBB	protein_coding
ENSG00000168542	COL3A1	protein_coding
ENSG00000119203	CPSF3	protein_coding
ENSG00000166002	SMCO4	protein_coding
ENSG00000117155	SSX2IP	protein_coding
ENSG00000115170	ACVR1	protein_coding
ENSG00000101246	ARFRP1	protein_coding
ENSG00000116962	NID1	protein_coding
ENSG00000168710	AHCYL1	protein_coding
ENSG00000138834	MAPK8IP3	protein_coding
ENSG00000006062	MAP3K14	processed_transcript
ENSG00000073910	FRY	protein_coding
ENSG00000169933	FRMPD4	protein_coding
ENSG00000223960	CHROMR	antisense
ENSG00000111261	MANSC1	protein_coding
ENSG00000144233	AMMECR1L	protein_coding
ENSG00000130309	COLGALT1	protein_coding
ENSG00000231925	TAPBP	protein_coding
ENSG00000162961	DPY30	processed_transcript
ENSG00000088756	ARHGAP28	protein_coding
ENSG00000115760	BIRC6	protein_coding
ENSG00000189056	RELN	protein_coding
ENSG00000120322	PCDHB8	protein_coding
ENSG00000143320	CRABP2	protein_coding
ENSG00000170271	FAXDC2	protein_coding
ENSG00000185090	MANEAL	protein_coding
ENSG00000102554	KLF5	processed_transcript
ENSG00000115295	CLIP4	protein_coding
ENSG00000171055	FEZ2	nonsense_mediated_decay
ENSG00000169992	NLGN2	protein_coding
ENSG00000132357	CARD6	protein_coding
ENSG00000138944	SHISAL1	protein_coding
ENSG00000135631	RAB11FIP5	processed_transcript
ENSG00000115446	UNC50	protein_coding
ENSG00000221944	TIGD1	protein_coding
ENSG00000174827	PDZK1	protein_coding
ENSG00000243147	MRPL33	protein_coding
ENSG00000144040	SFXN5	processed_transcript
ENSG00000134330	IAH1	protein_coding
ENSG00000135926	TMBIM1	protein_coding
ENSG00000184182	UBE2F	nonsense_mediated_decay
ENSG00000171649	ZIK1	processed_transcript
ENSG00000240356		processed_transcript
ENSG00000115365	LANCL1	protein_coding
ENSG00000138381	ASNSD1	protein_coding
ENSG00000132000	PODNL1	protein_coding
ENSG00000084710	EFR3B	protein_coding
ENSG00000114315	HES1	protein_coding
ENSG00000168140	VASN	protein_coding
ENSG00000243943	ZNF512	protein_coding
ENSG00000214182		processed_transcript
ENSG00000119771	KLHL29	protein_coding
ENSG00000019549	SNAI2	protein_coding
ENSG00000198417	MT1F	protein_coding
ENSG00000198796	ALPK2	protein_coding
ENSG00000101210	EEF1A2	protein_coding
ENSG00000143870	PDIA6	protein_coding
ENSG00000144468	RHBDD1	protein_coding
ENSG00000102879	CORO1A	protein_coding
ENSG00000116741	RGS2	processed_transcript
ENSG00000135454	B4GALNT1	retained_intron
ENSG00000100234	TIMP3	protein_coding
ENSG00000156675	RAB11FIP1	protein_coding
ENSG00000119042	SATB2	protein_coding
ENSG00000114316	USP4	protein_coding
ENSG00000213326		processed_pseudogene
ENSG00000167772	ANGPTL4	protein_coding
ENSG00000184347	SLIT3	protein_coding
ENSG00000250722	SELENOP	protein_coding
ENSG00000150540	HNMT	protein_coding
ENSG00000100100	PIK3IP1	protein_coding
ENSG00000083814	ZNF671	nonsense_mediated_decay
ENSG00000115364	MRPL19	retained_intron
ENSG00000079819	EPB41L2	retained_intron
ENSG00000141314	RHBDL3	nonsense_mediated_decay
ENSG00000176692	FOXC2	protein_coding
ENSG00000181027	FKRP	processed_transcript
ENSG00000134363	FST	protein_coding
ENSG00000163328	GPR155	protein_coding
ENSG00000115464	USP34	protein_coding
ENSG00000155744	FAM126B	protein_coding
ENSG00000107159	CA9	protein_coding
ENSG00000144567	RETREG2	protein_coding
ENSG00000167615	LENG8	protein_coding
ENSG00000163029	SMC6	protein_coding
ENSG00000131196	NFATC1	protein_coding
ENSG00000196810		antisense
ENSG00000169564	PCBP1	protein_coding
ENSG00000253731	PCDHGA6	protein_coding
ENSG00000131435	PDLIM4	protein_coding
ENSG00000141858	SAMD1	protein_coding
ENSG00000143951	WDPCP	nonsense_mediated_decay
ENSG00000170340	B3GNT2	protein_coding
ENSG00000100867	DHRS2	processed_transcript
ENSG00000260604		lincRNA
ENSG00000136699	SMPD4	nonsense_mediated_decay
ENSG00000005469	CROT	protein_coding
ENSG00000138771	SHROOM3	protein_coding
ENSG00000222042		lincRNA
ENSG00000140853	NLRC5	nonsense_mediated_decay
ENSG00000166689	PLEKHA7	protein_coding
ENSG00000173402	DAG1	processed_transcript
ENSG00000139211	AMIGO2	protein_coding
ENSG00000213676	ATF6B	processed_transcript
ENSG00000145244	CORIN	protein_coding
ENSG00000146386	ABRACL	protein_coding
ENSG00000167363	FN3K	protein_coding
ENSG00000152291	TGOLN2	protein_coding
ENSG00000111799	COL12A1	protein_coding
ENSG00000185896	LAMP1	protein_coding
ENSG00000196151	WDSUB1	protein_coding
ENSG00000213699	SLC35F6	nonsense_mediated_decay
ENSG00000144063	MALL	protein_coding
ENSG00000138071	ACTR2	protein_coding
ENSG00000115042	FAHD2A	protein_coding
ENSG00000197417	SHPK	protein_coding
ENSG00000161996	WDR90	retained_intron
ENSG00000112319	EYA4	protein_coding
ENSG00000061676	NCKAP1	protein_coding
ENSG00000076351	SLC46A1	processed_transcript
ENSG00000134830	C5AR2	protein_coding
ENSG00000135632	SMYD5	nonsense_mediated_decay
ENSG00000136717	BIN1	protein_coding
ENSG00000132854	KANK4	protein_coding
ENSG00000196440	ARMCX4	nonsense_mediated_decay
ENSG00000130414	NDUFA10	protein_coding
ENSG00000082497	SERTAD4	protein_coding
ENSG00000155254	MARVELD1	processed_transcript
ENSG00000107821	KAZALD1	protein_coding
ENSG00000163001	CFAP36	protein_coding
ENSG00000198142	SOWAHC	protein_coding
ENSG00000205309	NT5M	protein_coding
ENSG00000085449	WDFY1	processed_transcript
ENSG00000171298	GAA	protein_coding
ENSG00000171206	TRIM8	protein_coding
ENSG00000111271	ACAD10	retained_intron
ENSG00000196139	AKR1C3	processed_transcript
ENSG00000101347	SAMHD1	protein_coding
ENSG00000108387	SEPTIN4	protein_coding
ENSG00000075624	ACTB	processed_transcript
ENSG00000050165	DKK3	processed_transcript
ENSG00000026751	SLAMF7	processed_transcript
ENSG00000186854	TRABD2A	protein_coding
ENSG00000116141	MARK1	protein_coding
ENSG00000104369	JPH1	protein_coding
ENSG00000198483	ANKRD35	protein_coding
ENSG00000169764	UGP2	protein_coding
ENSG00000135932	CAB39	protein_coding
ENSG00000060718	COL11A1	protein_coding
ENSG00000120318	ARAP3	protein_coding
ENSG00000148175	STOM	protein_coding
ENSG00000158158	CNNM4	protein_coding
ENSG00000138073	PREB	retained_intron
ENSG00000075223	SEMA3C	protein_coding
ENSG00000115524	SF3B1	protein_coding
ENSG00000225422		processed_pseudogene
ENSG00000138031	ADCY3	protein_coding
ENSG00000133805	AMPD3	processed_transcript
ENSG00000155729	KCTD18	protein_coding
ENSG00000143153	ATP1B1	protein_coding
ENSG00000062282	DGAT2	protein_coding
ENSG00000189369	GSPT2	protein_coding
ENSG00000213373	LINC00671	lincRNA
ENSG00000099622	CIRBP	protein_coding
ENSG00000124831	LRRFIP1	protein_coding
ENSG00000163170	BOLA3	protein_coding
ENSG00000122861	PLAU	protein_coding
ENSG00000102057	KCND1	protein_coding
ENSG00000156973	PDE6D	protein_coding
ENSG00000130522	JUND	protein_coding
ENSG00000105255	FSD1	protein_coding
ENSG00000014641	MDH1	retained_intron
ENSG00000079150	FKBP7	protein_coding
ENSG00000178075	GRAMD1C	processed_transcript
ENSG00000177156	TALDO1	protein_coding
ENSG00000265107	GJA5	protein_coding
ENSG00000198089	SFI1	processed_transcript
ENSG00000136869	TLR4	protein_coding
ENSG00000172379	ARNT2	retained_intron
ENSG00000065413	ANKRD44	protein_coding
ENSG00000044524	EPHA3	protein_coding
ENSG00000132837	DMGDH	protein_coding
ENSG00000240344	PPIL3	protein_coding
ENSG00000136709	WDR33	protein_coding
ENSG00000196975	ANXA4	processed_transcript
ENSG00000110400	NECTIN1	processed_transcript
ENSG00000135945	REV1	protein_coding
ENSG00000137501	SYTL2	nonsense_mediated_decay
ENSG00000104899	AMH	protein_coding
ENSG00000149201	CCDC81	protein_coding
ENSG00000008869	HEATR5B	protein_coding
ENSG00000110660	SLC35F2	protein_coding
ENSG00000084733	RAB10	retained_intron
ENSG00000204120	GIGYF2	processed_transcript
ENSG00000197713	RPE	protein_coding
ENSG00000164039	BDH2	protein_coding
ENSG00000131797	CLUHP3	processed_transcript
ENSG00000132323	ILKAP	protein_coding
ENSG00000155760	FZD7	protein_coding
ENSG00000183378	OVCH2	processed_transcript
ENSG00000213614	HEXA	protein_coding
ENSG00000205542	TMSB4X	protein_coding
ENSG00000186522	SEPTIN10	protein_coding
ENSG00000138386	NAB1	protein_coding
ENSG00000136710	CCDC115	protein_coding
ENSG00000114993	RTKN	protein_coding
ENSG00000163536	SERPINI1	protein_coding
ENSG00000165323	FAT3	protein_coding
ENSG00000070404	FSTL3	protein_coding
ENSG00000074181	NOTCH3	protein_coding
ENSG00000118961	LDAH	protein_coding
ENSG00000167216	KATNAL2	protein_coding
ENSG00000269343	ZNF587B	protein_coding
ENSG00000272695	GAS6-DT	lincRNA
ENSG00000160145	KALRN	protein_coding
ENSG00000018510	AGPS	protein_coding
ENSG00000163541	SUCLG1	protein_coding
ENSG00000187605	TET3	protein_coding
ENSG00000231767		processed_pseudogene
ENSG00000155980	KIF5A	protein_coding
ENSG00000155893	PXYLP1	protein_coding
ENSG00000128872	TMOD2	protein_coding
ENSG00000180758	GPR157	protein_coding
ENSG00000145817	YIPF5	protein_coding
ENSG00000115207	GTF3C2	protein_coding
ENSG00000166166	TRMT61A	protein_coding
ENSG00000068784	SRBD1	protein_coding
ENSG00000163811	WDR43	protein_coding
ENSG00000144218	AFF3	protein_coding
ENSG00000175471	MCTP1	processed_transcript
ENSG00000135940	COX5B	protein_coding
ENSG00000198774	RASSF9	protein_coding
ENSG00000188807	TMEM201	protein_coding
ENSG00000152117	LOC150776	transcribed_processed_pseudogene
ENSG00000159733	ZFYVE28	protein_coding
ENSG00000138336	TET1	protein_coding
ENSG00000228474	OST4	protein_coding
ENSG00000125848	FLRT3	protein_coding
ENSG00000142949	PTPRF	processed_transcript
ENSG00000105472	CLEC11A	protein_coding
ENSG00000006534	ALDH3B1	processed_transcript
ENSG00000011347	SYT7	protein_coding
ENSG00000178074	C2orf69	protein_coding
ENSG00000198830	HMGN2	processed_transcript
ENSG00000177508	IRX3	protein_coding
ENSG00000158234	FAIM	retained_intron
ENSG00000155622	XAGE2	protein_coding
ENSG00000198743	SLC5A3	protein_coding
ENSG00000114982	KANSL3	nonsense_mediated_decay
ENSG00000160219	GAB3	processed_transcript
ENSG00000171174	RBKS	protein_coding
ENSG00000101353	MROH8	protein_coding
ENSG00000146278	PNRC1	protein_coding
ENSG00000113248	PCDHB15	protein_coding
ENSG00000101384	JAG1	protein_coding
ENSG00000143126	CELSR2	protein_coding
ENSG00000105738	SIPA1L3	protein_coding
ENSG00000167670	CHAF1A	protein_coding
ENSG00000167178	ISLR2	processed_transcript
ENSG00000084774	CAD	protein_coding
ENSG00000250742	LINC02381	lincRNA
ENSG00000179818	PCBP1-AS1	antisense
ENSG00000074582	BCS1L	protein_coding
ENSG00000212978	LOC339803	lincRNA
ENSG00000177084	POLE	retained_intron
ENSG00000136531	SCN2A	protein_coding
ENSG00000135452	TSPAN31	processed_transcript
ENSG00000157193	LRP8	protein_coding
ENSG00000144426	NBEAL1	retained_intron
ENSG00000129353	SLC44A2	protein_coding
ENSG00000105404	RABAC1	retained_intron
ENSG00000144028	SNRNP200	protein_coding
ENSG00000121152	NCAPH	protein_coding
ENSG00000112759	SLC29A1	protein_coding
ENSG00000148053	NTRK2	protein_coding
ENSG00000057935	MTA3	protein_coding
ENSG00000087074	PPP1R15A	protein_coding
ENSG00000135074	ADAM19	nonsense_mediated_decay
ENSG00000115685	PPP1R7	protein_coding
ENSG00000119938	PPP1R3C	protein_coding
ENSG00000167779	IGFBP6	protein_coding
ENSG00000156804	FBXO32	protein_coding
ENSG00000167767	KRT80	protein_coding
ENSG00000156253	RWDD2B	protein_coding
ENSG00000163485	ADORA1	protein_coding
ENSG00000151632	AKR1C2	protein_coding
ENSG00000196604	POTEF	protein_coding
ENSG00000213261		processed_pseudogene
ENSG00000167191	GPRC5B	protein_coding
ENSG00000186470	BTN3A2	protein_coding
ENSG00000178385	PLEKHM3	protein_coding
ENSG00000135617	PRADC1	protein_coding
ENSG00000144591	GMPPA	protein_coding
ENSG00000144036	EXOC6B	protein_coding
ENSG00000162804	SNED1	protein_coding
ENSG00000141384	TAF4B	protein_coding
ENSG00000183779	ZNF703	protein_coding
ENSG00000100612	DHRS7	protein_coding
ENSG00000164850	GPER1	protein_coding
ENSG00000156265	MAP3K7CL	processed_transcript
ENSG00000143970	ASXL2	protein_coding
ENSG00000162772	ATF3	protein_coding
ENSG00000080546	SESN1	protein_coding
ENSG00000184785	SMIM10	protein_coding
ENSG00000166897	ELFN2	protein_coding
ENSG00000016082	ISL1	protein_coding
ENSG00000148450	MSRB2	protein_coding
ENSG00000139178	C1RL	nonsense_mediated_decay
ENSG00000144224	UBXN4	protein_coding
ENSG00000104408	EIF3E	retained_intron
ENSG00000054967	RELT	protein_coding
ENSG00000112983	BRD8	protein_coding
ENSG00000144749	LRIG1	protein_coding
ENSG00000167700	MFSD3	protein_coding
ENSG00000115963	RND3	protein_coding
ENSG00000144199	FAHD2B	protein_coding
ENSG00000006757	PNPLA4	protein_coding
ENSG00000138080	EMILIN1	protein_coding
ENSG00000177464	GPR4	protein_coding
ENSG00000137496	IL18BP	protein_coding
ENSG00000084731	KIF3C	protein_coding
ENSG00000052850	ALX4	protein_coding
ENSG00000226479	TMEM185B	protein_coding
ENSG00000163624	CDS1	protein_coding
ENSG00000181649	PHLDA2	protein_coding
ENSG00000130775	THEMIS2	protein_coding
ENSG00000115756	HPCAL1	protein_coding
ENSG00000181588	MEX3D	protein_coding
ENSG00000144649	GASK1A	nonsense_mediated_decay
ENSG00000179833	SERTAD2	protein_coding
ENSG00000184588	PDE4B	protein_coding
ENSG00000089597	GANAB	nonsense_mediated_decay
ENSG00000064042	LIMCH1	protein_coding
ENSG00000148400	NOTCH1	protein_coding
ENSG00000137767	SQOR	protein_coding
ENSG00000115946	PNO1	protein_coding
ENSG00000169093	ASMTL	protein_coding
ENSG00000182310	SPACA6	lincRNA
ENSG00000162971	TYW5	protein_coding
ENSG00000115020	PIKFYVE	protein_coding
ENSG00000143942	CHAC2	protein_coding
ENSG00000006652	IFRD1	protein_coding
ENSG00000164045	CDC25A	protein_coding
ENSG00000168685	IL7R	protein_coding
ENSG00000267080	ASB16-AS1	antisense
ENSG00000160469	BRSK1	protein_coding
ENSG00000153561	RMND5A	protein_coding
ENSG00000134198	TSPAN2	protein_coding
ENSG00000144580	CNOT9	protein_coding
ENSG00000112655	PTK7	protein_coding
ENSG00000162066	AMDHD2	protein_coding
ENSG00000164237	CMBL	processed_transcript
ENSG00000104998	IL27RA	protein_coding
ENSG00000163815	CLEC3B	processed_transcript
ENSG00000176171	BNIP3	protein_coding
ENSG00000035664	DAPK2	nonsense_mediated_decay
ENSG00000180891	CUEDC1	protein_coding
ENSG00000168890	TMEM150A	protein_coding
ENSG00000075568	TMEM131	retained_intron
ENSG00000171873	ADRA1D	protein_coding
ENSG00000084676	NCOA1	processed_transcript
ENSG00000132561	MATN2	protein_coding
ENSG00000236104	ZBTB22	protein_coding
ENSG00000111110	PPM1H	protein_coding
ENSG00000261338		sense_overlapping
ENSG00000235363		processed_pseudogene
ENSG00000250565	ATP6V1E2	processed_transcript
ENSG00000164530	PI16	protein_coding
ENSG00000156011	PSD3	protein_coding
ENSG00000118705	RPN2	protein_coding
ENSG00000118965	WDR35	protein_coding
ENSG00000005448	WDR54	processed_transcript
ENSG00000005436	GCFC2	nonsense_mediated_decay
ENSG00000232677	LINC00665	lincRNA
ENSG00000099250	NRP1	protein_coding
ENSG00000143977	SNRPG	protein_coding
ENSG00000205189	ZBTB10	protein_coding
ENSG00000118263	KLF7	protein_coding
ENSG00000143630	HCN3	protein_coding
ENSG00000128394	APOBEC3F	processed_transcript
ENSG00000180964	TCEAL8	protein_coding
ENSG00000232742		processed_pseudogene
ENSG00000184922	FMNL1	processed_transcript
ENSG00000168497	CAVIN2	protein_coding
ENSG00000119013	NDUFB3	protein_coding
ENSG00000167702	KIFC2	protein_coding
ENSG00000154330	PGM5	processed_transcript
ENSG00000031081	ARHGAP31	protein_coding
ENSG00000136732	GYPC	protein_coding
ENSG00000163975	MELTF	retained_intron
ENSG00000163481	RNF25	protein_coding
ENSG00000158856	DMTN	protein_coding
ENSG00000146038	DCDC2	protein_coding
ENSG00000068383	INPP5A	protein_coding
ENSG00000094804	CDC6	protein_coding
ENSG00000165521	EML5	protein_coding
ENSG00000111199	TRPV4	protein_coding
ENSG00000099849	RASSF7	protein_coding
ENSG00000130208	APOC1	protein_coding
ENSG00000217801	LOC100288175	processed_transcript
ENSG00000138760	SCARB2	protein_coding
ENSG00000115539	PDCL3	protein_coding
ENSG00000138018	SELENOI	protein_coding
ENSG00000164096	C4orf3	protein_coding
ENSG00000185215	TNFAIP2	processed_transcript
ENSG00000226562		lincRNA
ENSG00000112977	DAP	protein_coding
ENSG00000174705	SH3PXD2B	protein_coding
ENSG00000139514	SLC7A1	protein_coding
ENSG00000138092	CENPO	processed_transcript
ENSG00000138399	FASTKD1	protein_coding
ENSG00000169981	ZNF35	protein_coding
ENSG00000198369	SPRED2	protein_coding
ENSG00000070961	ATP2B1	protein_coding
ENSG00000222032		lincRNA
ENSG00000138347	MYPN	protein_coding
ENSG00000124570	SERPINB6	protein_coding
ENSG00000185008	ROBO2	protein_coding
ENSG00000173960	UBXN2A	processed_transcript
ENSG00000116874	WARS2	protein_coding
ENSG00000148120	AOPEP	protein_coding
ENSG00000135245	HILPDA	protein_coding
ENSG00000171729	TMEM51	protein_coding
ENSG00000233328		processed_pseudogene
ENSG00000204564	C6orf136	nonsense_mediated_decay
ENSG00000140931	CMTM3	protein_coding
ENSG00000158008	EXTL1	processed_transcript
ENSG00000160097	FNDC5	processed_transcript
ENSG00000011566	MAP4K3	protein_coding
ENSG00000196118	CCDC189	protein_coding
ENSG00000153976	HS3ST3A1	protein_coding
ENSG00000116729	WLS	protein_coding
ENSG00000000419	DPM1	protein_coding
ENSG00000179348	GATA2	protein_coding
ENSG00000160888	IER2	protein_coding
ENSG00000166106	ADAMTS15	protein_coding
ENSG00000249853	HS3ST5	protein_coding
ENSG00000168758	SEMA4C	protein_coding
ENSG00000164938	TP53INP1	protein_coding
ENSG00000155368	DBI	protein_coding
ENSG00000172071	EIF2AK3	protein_coding
ENSG00000204634	TBC1D8	protein_coding
ENSG00000105613	MAST1	protein_coding
ENSG00000263266		processed_pseudogene
ENSG00000187514	PTMA	processed_transcript
ENSG00000067066	SP100	protein_coding
ENSG00000198691	ABCA4	protein_coding
ENSG00000178188	SH2B1	protein_coding
ENSG00000136274	NACAD	protein_coding
ENSG00000198890	PRMT6	protein_coding
ENSG00000106144	CASP2	protein_coding
ENSG00000123992	DNPEP	protein_coding
ENSG00000106829	TLE4	protein_coding
ENSG00000130038	CRACR2A	nonsense_mediated_decay
ENSG00000074855	ANO8	nonsense_mediated_decay
ENSG00000205426	KRT81	protein_coding
ENSG00000204685		antisense
ENSG00000135622	SEMA4F	protein_coding
ENSG00000167130	DOLPP1	protein_coding
ENSG00000135899	SP110	retained_intron
ENSG00000182667	NTM	protein_coding
ENSG00000136731	UGGT1	nonsense_mediated_decay
ENSG00000196700	ZNF512B	protein_coding
ENSG00000176946	THAP4	protein_coding
ENSG00000120328	PCDHB12	protein_coding
ENSG00000179958	DCTPP1	protein_coding
ENSG00000167491	GATAD2A	protein_coding
ENSG00000196636	SDHAF3	protein_coding
ENSG00000090661	CERS4	protein_coding
ENSG00000108262	GIT1	protein_coding
ENSG00000183087	GAS6	retained_intron
ENSG00000183807	FAM162B	protein_coding
ENSG00000118260	CREB1	protein_coding
ENSG00000136153	LMO7	protein_coding
ENSG00000134247	PTGFRN	protein_coding
ENSG00000121988	ZRANB3	processed_transcript
ENSG00000230043		processed_pseudogene
ENSG00000144843	ADPRH	protein_coding
ENSG00000148341	SH3GLB2	protein_coding
